link;titulo;moneda;precio;descripcion;ubicacion;condicion;Superficie total;Superficie cubierta;Dormitorios;Baños;Cantidad de pisos;Apartamentos por piso;Número de piso de la unidad;Disposición;Antigüedad;Gastos comunes;caracteristicas_ambientes;Cocheras;Ambientes;Orientación;Tipo de departamento;Bodegas;Acceso;Tipo de cochera;Tipo de cobertura;Metros de frente;Metros de fondo;Forma del terreno;Disposición del lote;Tipo de casa
https://casa.mercadolibre.com.uy/MLU-478563510-dueno-vende-casa-para-reciclar--_JM#position=11&type=item&tracking_id=107ea6f6-6c3b-44f9-8f8b-daf983556999;Eduardo Raíz 1677, Colón;U$S;28.000;Casa al fondo para reciclar.Ubicada en Eduardo Raiz esquina Checoslovaquia, frente a la plaza.Cuenta con estar, dos dormitorios, un baño, cocina y patio.Tiene entrada independiente por Eduardo Raíz.Estuvo alquilada por Anda a $ 9000.;Colón, Montevideo;Vende;70 m²;250 m²;2;1;;;;;;;;;;;;;;;;;;;;
https://casa.mercadolibre.com.uy/MLU-477078596-venta-casa-malvin-4-dormitorios-2-banos-garage-_JM#position=12&type=item&tracking_id=107ea6f6-6c3b-44f9-8f8b-daf983556999;Legrand Y Amazonas Prox. 0000, Malvin;U$S;350.000;Lo que no hay en Malvín: Dormitorios grandes y  muy buen fondo próximo al Supermercado Disco de Av. Legrand.-Muy buena construcción Desarrollada en dos plantas.-Planta baja:Living comedor con ventanal al frente y pisos de parquet.-Baño tipo toilette con duchero.-Cocina comedor integrada al fondo, con mesada de granito negro, piso de monolítico y despensa. Equipo de aire acondicionado. Instalación para lavavajilla.-Garaje para 1 auto.-Planta alta:4 dormitorios con placard y pisos de parquet.  2  con salida a  amplia terraza al frente y 2 con vista hacia el fondo.-Aire acondicionado en dormitorio principal al frente.-Baño completo con mampara blindex.-*Gran fondo verde con parrillero.-*Jardín al frente.-*Rejas en aberturas.-;Malvin, Montevideo;Vende;295 m²;138 m²;4;2;2;;;;45 años;;Cocina,Living,Terraza,Baño social,;1;;Norte;;;;;;;;;;
https://casa.mercadolibre.com.uy/MLU-478610327-islas-canarias-y-garzon-casa-a-la-venta-_JM#position=13&type=item&tracking_id=107ea6f6-6c3b-44f9-8f8b-daf983556999;Islas Canarias 0000, Sayago;U$S;108.000;SE OFRECE CÓMODA CASA A LA VENTA UBICADA SOBRE ISLAS CANARIAS CASI GARZON. EXCELENTE UBICACIÓN EN LA ZONA. A POCOS METROS DE PLAZA COMERCIAL.AL FRENTE CON JARDÍN CON REJAS, COCHERA, ENTRAN DOS AUTOS. PATIO CÓMODO CON PARRILLERO Y PEQUEÑO GALPON CON CONEXION PARA LAVARROPAS-2 DORMITORIOS AMPLIOS, UNO CON BAÑO EN SUITE COMPLETO CON CERÁMICASLIVING COMEDOR. ESTUFA LEÑA, BAÑO SOCIAL CON CERAMICASCOCINA COMEDOR MODERNA CON CERÁMICAS, PLACARD DEBAJO MESADA.CERRAMIENTOS DE ALUMINIO CON REJAS-POR CONSULTAS O VISITAS: 094-074-044 / 2336-43-08 / 2336-38-62 ABRIL PROPIEDADES, CENTRO COMERCIAL DE PARQUE POSADAS, LOCALES 043 AL 045.www.abrilinmobiliaria.com.uy;Sayago, Montevideo;Vende;150 m²;60 m²;2;2;;;;;;;Cocina,Jardín,Living,Comedor,;2;;;;;;;;;;;;
https://casa.mercadolibre.com.uy/MLU-477580242-vendo-casa-en-carrasco-sur-_JM#position=14&type=item&tracking_id=107ea6f6-6c3b-44f9-8f8b-daf983556999;Mones Roses 11100, Carrasco;U$S;1.300.000;"Contacto: Martín Peñalva - MLS ID # 940041046-99Espectacular casa ubicada en Carrasco.Construcción tradicional con terminaciones de primer nivel. En planta baja, entrada principal, baño social, escritorio, living con estufa a leña, gran estar-comedor con estufa a leña integrado a la cocina. El living se integra al estar con puertas corredizas que a su vez conecta con la tarraza hacia el fondo y a uno de los parrilleros. La cocina es muy amplia, practica, con muchos placares tanto bajo como sobre mesada y cajones. Lavadero y dependencia de servicio completa. En planta alta; 4 dormitorios, todos en suite. Baño del dormitorio principal con importante jacuzzi. Todos los dormitorios con muy buenos placares, el principal con vestidor.En subsuelo, gge de 45 m2 para 2 autos y cava de vinos. Hacia el fondo gran jardín con variedad de palmeras y plantas.Piscina redonda de gran dimensión y barbacoa de 134 m2, con parrillero, barra, estufa a leña, cocina y baño completo. Todo en un gran ambiente frente la piscina. Muy disfrutable. Al frente, doble entrada con portón eléctrico, cochera para 4 autos y espacio para varios autos más dentro del predio. Losa radiante en todos los ambientes y aire acondicionado central.Sistema de alarma, cámaras y cerca eléctrica perimetral (muy segura).Contribución inmobiliaria 3 cuotas de $ 70.000  Toda la información y medidas provista por el Agente Inmobiliario son aproximadas y podrán ratificarse con la documentación pertinente.";Carrasco, Montevideo;Vende;650 m²;610 m²;4;5;;;;;11 años;;;6;9;;;;;;;;;;;
https://casa.mercadolibre.com.uy/MLU-473809555-venta-casa-con-renta-3-dormitorios-servicio-san-nicolas-_JM#position=15&type=item&tracking_id=107ea6f6-6c3b-44f9-8f8b-daf983556999;San Nicolás, Carrasco;U$S;685.000;Propiedad horizontal con renta en San Nicolás, barrio con seguridad. Planta baja,puerta de acceso en hierro, hall, living comedor, toilette, estar y cocina con anafe, horno y campana. Pérgola con parrillero. Planta alta 3 dormitorios, el principal en suite, los otros comparten un baño. Dormitorio y baño de servicio en la misma planta, posible cuarto dormitorio . En dormitorios cortinas de enrollar de aluminio. Fondo norte con pérgola y parrillero. Aberturas con vidrios DVH, calefacción por losa radiante hidráulica con bomba de calor, previsión para instalar domótica de toda la casa. Jardín con riego. Alquilada en US$ 3.300 hasta julio 2022. (CW106052);Carrasco, Montevideo;Vende;530 m²;232 m²;3;3;2;;;;3 años;;Lavadero,Dormitorio de servicio,Cocina,Jardín,Dormitorio en suite,Baño social,;1;4;;;;;;;;;;;
https://casa.mercadolibre.com.uy/MLU-477852293-vendo-o-alquilo-casa-reciclada-3-dormitorios-y-3-banos-garaje-azotea-con-parrillero-pocitos-_JM#position=16&type=item&tracking_id=107ea6f6-6c3b-44f9-8f8b-daf983556999;Majestuosa Casa, Reciclada Totalemente A Nuevo De Revista, Pocitos;U$S;498.000;"MAJESTUOSA CASA DE BELLO &amp;  REBORATTI TOTALMENTE RECICLADA A NUEVA DE REVISTA ! PROXIMA A COLEGIOS Y RAMBLA. LA CASA SE DESARROLLA EN 2 PLANTAS CON ENTREPISO  PLANTA BAJA: RECIBIDOR, AMPLIO LIVING COMEDOR, ESCRITORIO, CLARABOYA, TOILETTE, COCINA DEFINIDA, PATIO INTERNO, GARAJE PRIMERA PLANTA : 3 DORMITORIOS AMPLIOS , UNO DE ELLOS EN SUITE, BAñO COMPLETO, ESTAR CON ESTUFA A LEñASEGUNDA PLATA : LAVADERO, AREA DE SERVICIO Y BAñO COMPLETO , ACCESO A LA AZOTEA CON PARRILLERO Y PERGOLA LA CASA CUENTA CON DOS ESCALERAS PRINCIPAL Y DE SERVICIO. Afiliados a Cámara Inmobiliaria Uruguaya No933INMOBILIARIA GOLF (00598) 27127373(00598) 99000005info@inmobiliariagolf.com";Pocitos, Montevideo;Vende;211 m²;;3;3;3;;;;1932 años;0 UYU;Lavadero,Dormitorio de servicio,Cocina,Living,Comedor,Baño social,;1;;;;;;;;;;;;
https://apartamento.mercadolibre.com.uy/MLU-477876194-pocitos-wtc-lofts-y-1-dormitorio-a-estrenar-_JM#position=17&type=item&tracking_id=107ea6f6-6c3b-44f9-8f8b-daf983556999;Luis Lamas 3388, Pocitos Nuevo;U$S;85.900;DESCRIPCIÓNUrban Suites V es el último proyecto que se lanza a cargo del estudio Fischer/Rubio, grupo con una marca y producto consolidado en proyectos de fideicomiso al costo, logrando los mejores precios en excelentes zonas.Excelente oportunidad, Apartamentos a estrenar, Etapa final pre-ventas desde USD 85.900A solo 2 cuadras de WTC / Montevideo Shopping.Luis Lamas 3388 esquina Julio César.Comienzo obra Abril 2021.Gastos comunes estimados: 2500 mensuales.CARACTERISTICAS• Sistema general de cimentación realizado con pilotes de hormigón armado.• Amplio hall principal con accesos integrados.• Áreas comunes con pisos de porcelanato importado, rectificado.• Ascensor de última generación, cabina de acero inoxidable para 8 pasajeros.• Aberturas de aluminio anodizado de alta prestación con cristales dobles DVH.• Pisos y revestimientos en baños de porcelanato importado.• Instalación de abastecimiento de agua presurizada y grifería mono comando.• Pavimentos interiores y terrazas: porcelanato importado.• Barandas en aluminio anodizado con vidrio laminado de seguridad.• Equipamiento. Cocinas amuebladas y equipamiento SAMSUNG de acuerdo al siguiente detalle: horno, anafe eléctrica y campana de acero inoxidable con extractor de turbinas.Termotanque eléctrico y extractor en el baño.• Preinstalación de aire acondicionado en todos los ambientes. AMENITIES Y SERVICIOSSolarium: Espacio exterior, equipado y acondicionado.Barbacoas: Espacios acondicionados y equipados con parrillero y mobiliario (sillas, mesas,sillones, parrilla, etc).Recepción y Vigilancia: El edificio contara con un servicio de Recepción y Vigilancia, y uncircuito de cámaras de seguridad.Cocheras: En Planta Baja se dispone de 9 cocheras individuales o compartidas.Laundry: El edificio contará con servicio local equipado con máquinaslavadoras y secadoras para uso común.Depósitos de basura por piso: En todos los pisos se dispondrá de depósitos de basuraadecuados, acondicionados y manejados por el personal del edificio.Portero Eléctrico: Sistema de portero eléctrico y telefonía interna integrados.Portones automáticos: Sistema de portones automáticos con control remoto para ingreso acocheras.CCTV: Circuito cerrado de cámaras de vigilancia en accesos y áreas comunes.WiFi: Disponible en todas las áreas comunes de esparcimiento.UNIDADES DESDELofts a partir de 43 m2 (interiores) desde USD 85.9001 dormitorio a partir de 62 m2 (interiores) desde USD 128.800Financiación bancaria de ITAUFORMA DE PAGO10% con la reserva.30% con la Adhesión al Fideicomiso.60% en 4 cuotas trimestrales por avance de obra.CONTACTOAlpen Haus Real Estate099 707 797;Pocitos Nuevo, Montevideo;Vende;51 m²;43 m²;1;1;;;;;;;;;;;;;;;;;;;;
https://casa.mercadolibre.com.uy/MLU-476729232-venta-casa-pocitos-parque-batlle-2d-2b-gge-_JM#position=18&type=item&tracking_id=107ea6f6-6c3b-44f9-8f8b-daf983556999;Fracisco Llambi 1300, Pocitos;U$S;345.000;Contacto: Leonardo Figueroa - MLS ID # 940051113-24Si te gusta el confort, reuniones familiares o con amigos esta casa fue construida para ese fin. Ubicada en un barrio con todos los servicios como lo es Pocitos, sobre la calle Francisco Llambí, próximo a Parque Batlle, pulmón muy importante de la ciudad, y de Montevideo Shopping. Esta casa es un padrón único con 155mts2 construidos, más 40 mts2 de terrazas, ofrece además de sus comodidades, portón automatizado para ingreso del auto y luego ingresar con tranquilidad, la casa se distribuye en 3 plantas, logrando una gran intimidad y seguridad. En la planta baja conviven el living, moderna cocina separadas por una isla de madera para cuatro personas. Los pisos son de porcelanato italiano, en esta planta dispone de un baño completo con ducha y mampara de vidrio, las escaleras son con huella y contra huella de cerámica, además de media caña en madera antideslizante. En la segunda planta se encuentran los dormitorios, el principal muy amplio, con vestidor, baño completo con yacuzzi, mampara de vidrio, toallero calentador de ambiente. Ambos dormitorios son muy luminosos, con terraza de acceso por dormitorio principal, poseen piso flotante y placard en el segundo dormitorio. En la última planta se encuentra el parrillero completo, cocina con mesada y anafe, área de servicio para lava,seca,ropa, una hermosa terraza jardín, refinado estilo que le brinda gran calidez. La casa fue construida con materiales tradicionales, aberturas con persianas livianas en aluminio con rejas de excelente calidad, losa radiante a gas independiente por piso, aire acondicionado en los dormitorios y parrillero, cómodo placard y buhardilla en garaje, portero eléctrico con visor, para ser atendido en ambos pisos de la casa. Mesadas de granito y grifería de alta calidad. Previsto en obra instalaciones para baño en parrillero o tercer dormitorio, e instalaciones para panel de energía solar en azotea. Una excelente opción por ubicación y calidad, de las que no hay por la zona.  Toda la información y medidas provista por el Agente Inmobiliario son aproximadas y podrán ratificarse con la documentación pertinente.;Pocitos, Montevideo;Vende;185 m²;155 m²;2;2;3;;;;7 años;;Jardín,;1;4;;;;;;;;;;;Casa
https://inmueble.mercadolibre.com.uy/MLU-477979877-kiosco-_JM#position=19&type=item&tracking_id=107ea6f6-6c3b-44f9-8f8b-daf983556999;Circunvalación Durango 370, Ciudad Vieja;U$S;20.000;A LA VENTA: Llave comercial Kiosco y Salón en uno de los puntos neurálgicos de ciudad vieja, sobre la Plaza Zabala, al lado de la cooperativa bancaria.Se garantiza tráfico de público permanente y clientela fija.Se vende pronto para funcionar con mobiliario, mercadería, juegos en línea (quiniela, tómbola, 5 de oro y supermatch), recarga de stm y celular, como también venta de parking.Cuenta con baño privado.SU CONSULTA NO MOLESTA!;Ciudad Vieja, Montevideo;Vende;;;;;;;;;;;;;;;;;;;;;;;;
https://inmueble.mercadolibre.com.uy/MLU-478151007-llave-de-negocio-comercial-y-espacio-para-vivienda-_JM#position=20&type=item&tracking_id=107ea6f6-6c3b-44f9-8f8b-daf983556999;Uruguay Entre Andes Y Convención 1111, Centro;U$S;19.000;Se vende negocio comercial tipo autoservice con puesto de frutas y verduras. Buena ganancia.También puede utilizarse como vivienda ya que cuenta con un espacio adicional, con baño, cocina y un área para dormitorio.Se vende la llave y se cobra un alquiler del local;Centro, Montevideo;Vende;;;;;;;;;;;;;;;;;;;;;;;;
https://apartamento.mercadolibre.com.uy/MLU-466420504-venta-apartamento-2-dormitorios-en-18-de-julio-_JM#position=21&type=item&tracking_id=107ea6f6-6c3b-44f9-8f8b-daf983556999;Nostrum 18 S/n, Cordón;U$S;155.044;Contacto: Deborah Piven - MLS ID # 940041023-92Edificio Nostrum 18, por su ubicación lo hace muy interesante para oficina, escritorio o viviendaEl Hall de acceso se encuentra sobre la Av 18 de Julio y esta diseñado con estilo vanguardista Apartamento en el 8vo pisoLiving comedor muy luminoso con ventanales hacia el jardin interno, AA, ambientes ampliosCocina definida, terraza lavadero con conexiones para lavarropas2 dormitoriosBajos gastos comunes $u 3500Conexiones 4 %Posibilidad de comprar garaje en el edificioAmenitiesSalón de usos múltiplesTerraza perimetral con vista panorámicaSolariumParrilleroOcupación inmediataAmparado en la ley 18.795BeneficiosExoneración del 2 % ITP sobre el valor de catastroExoneración del IVAExoneración impuesto al patrimonio por 10 añosExoneracion Impuesto a la renta de los alquileres por 10 añosMUDATE A LA VIDA QUE QUERES!!  Toda la información y medidas provista por el Agente Inmobiliario son aproximadas y podrán ratificarse con la documentación pertinente.;Cordón, Montevideo;Vende;80 m²;70 m²;2;1;;;;;2 años;0 UYU;Baño social,;;3;;266319;;;;;;;;;
https://apartamento.mercadolibre.com.uy/MLU-478179684-apartamento-de-3-dormitorios-y-2-banos-_JM#position=22&type=item&tracking_id=107ea6f6-6c3b-44f9-8f8b-daf983556999;Francisco Soca  1255, Pocitos;U$S;225.000;Excelente estadoApartamento de 3 dormitorios y 2 baños en Soca y Bartolito Mitre.79 mts totales. Terraza que permite tener un parrilleroVista despejada desde todos los ambientes, piso 8 Calefacción por radiadores y portería 24 hs Gastos comunes 13.000 aprox.Excelente locomoción, a 3 cuadras de Rivera y Soca;Pocitos, Montevideo;Vende;79 m²;79 m²;3;2;;;;;;;;;;;;;;;;;;;;
https://apartamento.mercadolibre.com.uy/MLU-478418462-apartamento-3-dormitorios-2-banos-frente-balcon-sobre-21-_JM#position=23&type=item&tracking_id=107ea6f6-6c3b-44f9-8f8b-daf983556999;21 De Setiembre 1111, Punta Carretas;U$S;265.000;VIDEO AQUÍ: https://youtu.be/1loC3FuPSK8Estupendo apartamento ubicado sobre 21 de Setiembre a metros de la rambla. Buena locomoción y servicios.Edificio de estilo y construcción de categoría, excelentes terminaciones. El apartamento se ubica en el segundo piso (ascensor), al frente, con cómodo balcón hacia 21.Ambientes muy amplios e iluminados.No deje de consultar y agendar su visita.ARQUICASAArq. Roberto Acosta099598773 / 24823669info@arquicasa.com.uywww.arquicaasa.com.uy;Punta Carretas, Montevideo;Vende;112 m²;106 m²;3;2;;2;2;Frente;60 años;9700 UYU;Cocina,Balcón,Living,Comedor,Terraza,;;;;;;;;;;;;;
https://casa.mercadolibre.com.uy/MLU-471686183-casa-carrasco-2-dormitorios-3-garajes-av-italia-y-cooper-_JM#position=24&type=item&tracking_id=107ea6f6-6c3b-44f9-8f8b-daf983556999;Avenida Italia Y Cooper 0000, Carrasco;U$S;295.000;AGN GROUP OFRECE: Casa en Venta Padron Unico de 2 dormitoris.  En carrasco en Av Italia y COOPER Padron Unico de unos 200 mts. ***********Requiere mantenimiento, sin embargo la estructura de la casa esta muy bien. *Es casa esquina en Cooper y Av Italia. *Consta de 200 mts en total. *Un jardín frontal de unos 100 mts. Con mucha vegetación muy lindo.Cerramiento perimetral con rejas. *Amplio garaje para 2 autos. *Doble entrada por cooper el garaje y por Av Italia la entrada principal. *Living definido. *Cocina definida, la cocina esta impecable.  Tiene mucho placar. *Estar con pisos en ganito con estufa a leña. *2 dormitorios. (Estas áreas requieren mantenimiento, son amplios y con ventanas exteriores) *1 baño en buen estado. ///*El living  tiene ventanas al frente y salida a un patio de la casa de unos 35 mts con parrillero propio. /////*Hay un baño de servicio para reciclar afuera. * Doble garaje y una cochera en el jardín frontal. ************Venta usd 295.000 Acepta préstamo bancario. Baja contribución anual. ************. POR CONSULTAS O VISITAS: Telefono de contacto o visitas llamando al 097.- 196. -533 con Giovana /// al 096.- 224.- 266 con Emiliano o al 097. -478. -376 con Pedro..- En caso de no atender agradecemos dejar WhatsApp ya que a veces no podemos responder inmediatamente: o enviar un E-mail a::: alquileres @ agngroup . com . uy que apenas podamos nos comunicaremos contigo..;Carrasco, Montevideo;Vende;200 m²;80 m²;2;2;1;;;;50 años;;Cocina,Jardín,Patio,Living,Comedor,;3;4;Norte;;;;;;;;;;
https://apartamento.mercadolibre.com.uy/MLU-477898390-apartamento-venta-punta-carreta-_JM#position=25&type=item&tracking_id=107ea6f6-6c3b-44f9-8f8b-daf983556999;Cullen Al 600, Punta Carretas;U$S;92.500;EDIFICIO PETRORIA UBICADO , EN CULLEN 669 ESQUINA BVAR ARTIGAS, ESTA UBICADO EN UN PUNTO ESTRATEGICO DE ALTA CATEGORIA .SON 27 UNIDADES Y BRINDA A SUS HABITANTES MAS DE 400 M2 DE AMENITIES , DOS COMODOAS BARBACOAS , PISCINA CON SOLARIUM ,Y GIMNASIO .CADA UNIDAD TENDRA UN ESPACIO EXTERIOR EXCLUSIVO CON VISTAS DESPEJADAS AL ESTE ,NORTE Y OESTE ,QUEDANDO A CUADRAS DE LA FACULTAD DE CIENCIAS ECONOMICAS , ARQUITECTURA E INGENIERIA .CONTAMOS CON EL M2 MAS BAJO DEL MERCADO .PRECIOS DE LANZAMIENTO EXCLUSIVOS ,MONOAMBIENTES AMPLIOS BUENOS METRAJES EN LAS UNIDADES .COMPRANDO YA TENES EXONERACION DE GASTOS DE CONEXIóN RESERVA HOY MEDIANTE SEñA Y PODES ADECUAR EL PAGO EN PERIODO DE OBRA . UNIDADES DESDE MONOAMBIENTES USD 92.500UNIDADES DESDE 1 DORMITORIOS USD 115.000UNIDADES DESDE 2 DORMITORIOS USD 158.000;Punta Carretas, Montevideo;Vende;;;;;;;;;0 años;0 UYU;Comedor,;;;;;;;;;;;;;
https://casa.mercadolibre.com.uy/MLU-477969263-se-vende-casa-de-3-dormitorios-_JM#position=26&type=item&tracking_id=107ea6f6-6c3b-44f9-8f8b-daf983556999;Senén  Rodríguez  Sn, Peñarol;U$S;68.000;Casa en muy buen estado de conservacion ,en barrio Peñarol por calle Senen Rodríguez  a dos cuadras de Coronel Raíz .La casa cuenta con 3 dormitorios, comedor con estufa a leña , cocina, baño , fondo con parrillero , amplio frente con techo para coche muy lindo barrio y tranquilo FyB Negocios Inmobiliarios wwwfybnegociosinmobiliarios.com;Peñarol, Montevideo;Vende;160 m²;48 m²;3;1;;;;;;;;1;;;;;;;;;;;;
